Nr.   Classes Functions      NCSS  Javadocs Package
521    8   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test14()
522    4   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test15()
523    5   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test16()
524    5   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test17()
525    4   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test18()
526    5   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test19()
527    4   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test20()
528    7   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test21()
529    8   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test22()
530    4   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test23()
531    7   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test24()
532    5   1    0 org.jsecurity.subject.SimplePrincipalCollectionEvoSuiteTest.test25()
533    5   2    0 org.jsecurity.session.ProxiedSessionEvoSuiteTest.test0()
534   10   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test0()
535   11   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test1()
536    6   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test2()
537    8   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test3()
538    6   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test4()
539    7   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test5()
540    7   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test6()
541    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test7()
542    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test8()
543   10   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test9()
544    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test10()
545    4   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test11()
546    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test12()
547    6   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test13()
548    7   2    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test14()
549    8   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test15()
550    6   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test16()
551    7   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test17()
552    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test18()
553    6   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test19()
554    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test20()
555    6   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test21()
556    9   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test22()
557    4   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test23()
558    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test24()
559    6   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test25()
560    4   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test26()
561    8   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test27()
562    7   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test28()
563    7   2    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test29()
564    4   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test30()
565    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test31()
566    4   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test32()
567    5   1    0 org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest.test33()
568    7   2    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test0()
569    3   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test1()
570    7   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test2()
571    8   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test3()
572    8   2    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test4()
573   14   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test5()
574    7   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test6()
575   10   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test7()
576    6   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test8()
577    5   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test9()
578    9   2    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test10()
579    6   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test11()
580    7   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test12()
581    4   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test13()
582    6   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test14()
583    9   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test15()
584    7   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test16()
585    8   2    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test17()
586   10   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test18()
587    5   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test19()
588    9   1    0 org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest.test20()
589    5   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test0()
590    5   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test1()
591    4   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test2()
592    5   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test3()
593    9   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test4()
594    5   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test5()
595    7   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test6()
596    9   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test7()
597    5   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test8()
598    6   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test9()
599    9   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test10()
600    4   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test11()
601    4   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test12()
602    5   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test13()
603    5   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test14()
604    7   1    0 org.jsecurity.authz.SimpleRoleEvoSuiteTest.test15()
605    4   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test0()
606    3   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test1()
607    4   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test2()
608    4   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test3()
609    6   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test4()
610    3   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test5()
611    5   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test6()
612    5   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test7()
613    5   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test8()
614    4   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test9()
615    6   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test10()
616    5   2    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test11()
617    9   2    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test12()
618    4   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test13()
619    7   1    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test14()
620    5   2    0 org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest.test15()
621    5   2    0 org.jsecurity.authz.permission.WildcardPermissionResolverEvoSuiteTest.test0()
622    5   2    0 org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest.test0()
623    5   2    0 org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest.test1()
624    5   2    0 org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest.test2()
625    5   2    0 org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest.test3()
626    6   1    0 org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest.test4()
627    6   1    0 org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest.test5()
628    5   1    0 org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest.test6()
629    6   1    0 org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest.test7()
630    5   1    0 org.jsecurity.authz.permission.AllPermissionEvoSuiteTest.test0()
631    5   2    0 org.jsecurity.authz.aop.PermissionAnnotationHandlerEvoSuiteTest.test0()
632    3   1    0 org.jsecurity.authz.aop.PermissionAnnotationHandlerEvoSuiteTest.test1()
633    2   1    0 org.jsecurity.authz.aop.AuthenticatedAnnotationMethodInterceptorEvoSuiteTest.test0()
634    2   1    0 org.jsecurity.authz.aop.AuthorizingAnnotationHandlerEvoSuiteTest.test0()
635    3   1    0 org.jsecurity.authz.aop.AuthenticatedAnnotationHandlerEvoSuiteTest.test0()
636    2   1    0 org.jsecurity.authz.aop.UserAnnotationMethodInterceptorEvoSuiteTest.test0()
637    3   1    0 org.jsecurity.authz.aop.RoleAnnotationHandlerEvoSuiteTest.test0()
638    5   2    0 org.jsecurity.authz.aop.AuthorizingAnnotationMethodInterceptorEvoSuiteTest.test0()
639    2   1    0 org.jsecurity.authz.aop.PermissionAnnotationMethodInterceptorEvoSuiteTest.test0()
640    2   1    0 org.jsecurity.authz.aop.RoleAnnotationMethodInterceptorEvoSuiteTest.test0()
641    3   1    0 org.jsecurity.authz.aop.UserAnnotationHandlerEvoSuiteTest.test0()
642    3   1    0 org.jsecurity.authz.aop.GuestAnnotationHandlerEvoSuiteTest.test0()
643    2   1    0 org.jsecurity.authz.aop.GuestAnnotationMethodInterceptorEvoSuiteTest.test0()
644    5   2    0 org.jsecurity.aop.AnnotationMethodInterceptorEvoSuiteTest.test0()
645    4   1    0 org.jsecurity.aop.AnnotationHandlerEvoSuiteTest.test0()
646    4   1    0 org.jsecurity.aop.AnnotationHandlerEvoSuiteTest.test1()
647    5   2    0 org.jsecurity.aop.AnnotationHandlerEvoSuiteTest.test2()
648    4   1    0 org.jsecurity.aop.MethodInterceptorSupportEvoSuiteTest.test0()
Average Function NCSS:       5.24
Average Function CCN:        1.23
Average Function JVDC:       0.00
Program NCSS:            4,449.00
